Field,ID,RA,DEC,z_Spec,Environment,Delta_Gal,Delta_Gal_err,M_UV,M_UV_err,beta_UV,beta_UV_err,Stellar_Mass_Low,Stellar_Mass_Med,Stellar_Mass_Upp,SFR_100_Low,SFR_100_Med,SFR_100_Upp
GS,217041,53.147363,-27.749281,5.5214,Field,0.221299,0.172619,-20.229222,0.034462,-2.353768,0.066252,8.216153977665392,8.36960756325142,8.530476119936548,0.09757121698709197,0.30172613746303145,0.5343131842653852
GS,217580,53.15576,-27.74627,6.0735,Field,1.232143,0.092329,-19.411617,0.030367,-2.442754,0.075624,8.428270192848306,8.48646030459977,8.541953100134542,0.5207759353019732,0.566588256456867,0.5947221666793295
GS,217581,53.155783,-27.74613,6.0723,Field,1.095338,0.08892,-20.115319,0.029415,-2.296873,0.066252,8.68637547236487,8.759089949154829,8.825054774341963,0.5726261461547356,0.6956199693412691,0.8349427052720074
GS,217704,53.172589,-27.743928,7.5657,JADES-GS-OD-7.561,6.430998,0.052064,-21.276914,0.032598,-1.88324,0.059258,9.100845802255426,9.399241824506543,9.643180185459304,0.8697942482098149,1.3917776494577478,1.6824760128957685
GS,217881,53.157498,-27.744168,5.08,Field,-0.483204,0.18022,-19.897858,0.028343,-2.070869,0.089056,8.484333619707163,8.718253781189532,8.884605010163284,0.17727187423303117,0.4549713364495023,0.7123571409919002
GS,217882,53.15752,-27.744026,5.0805,Field,-0.477261,0.179487,-18.409205,0.062847,-2.635844,0.221881,7.832359690431766,7.993030680721496,8.095537817977336,-0.3986836315270686,-0.20648208851865257,-0.015360978586021517
GS,217926,53.184783,-27.744047,5.0224,Field,-0.50666,0.199818,-17.736703,0.106525,-1.774674,0.327216,8.937373155866299,9.128163868218392,9.283633041974667,0.9523962880288508,1.1364159659698512,1.2413463792798622
GS,218515,53.158251,-27.740909,5.7429,Field,-0.720045,0.168739,-18.432864,0.055507,-2.398787,0.14087,8.585332836552931,8.705537414812135,8.820732459294858,0.6992651932413205,0.7597924400817772,0.7824950529914869
GS,218769,53.16733,-27.737926,5.1273,Field,0.507538,0.183917,-18.987163,0.040103,-1.733921,0.124958,7.82422718739866,7.986305612103787,8.226713377022266,-0.3751804482634805,-0.07948693566004933,0.12461720540699646
GS,218770,53.167265,-27.737836,5.1267,Field,0.263903,0.177144,-17.695678,0.08489,-1.519534,0.250625,7.709405864767797,7.828881621403687,7.919515193494226,-0.516826398357518,-0.3099431193431666,-0.1346178431939158
GS,219000,53.161375,-27.737665,6.8121,Field,0.033058,0.056205,-19.236368,0.024203,-1.397151,0.066953,10.508872373007863,10.633375614011626,10.74646122204596,2.495918863143588,2.65228323834594,2.7359845037539965
GS,219019,53.171827,-27.737712,5.2683,Field,0.588983,0.163419,-19.830749,0.046585,-2.484773,0.159567,7.933242978616389,8.123478750671717,8.716495745911718,-0.6654025604163762,0.089036186954365,0.3596163398286534
GS,219026,53.153142,-27.737165,5.5272,Field,0.409443,0.175553,-19.114638,0.053827,-2.035025,0.116534,8.463203246791586,8.52168954432037,8.582456978802073,0.43285565443850804,0.5627784814043105,0.6241697358122543
GS,219038,53.155349,-27.737533,5.5487,Field,0.257862,0.170201,-18.325097,0.077969,-2.192764,0.177762,7.840799374384822,8.006935712199779,8.146352907155237,-0.4099671866149942,-0.19706849943151783,0.010438519941576052
GS,219040,53.178346,-27.737385,5.0011,Field,-0.487179,0.200514,-17.939889,0.050656,-2.219792,0.161476,7.759011560222131,7.885759256085727,7.9806068560244885,-0.6663555054102556,-0.45850403914639365,-0.25182477167993406
GS,219056,53.168576,-27.737261,5.2359,Field,-0.762752,0.175393,-18.571225,0.051719,-1.761177,0.157587,7.80741997662951,7.851407413685454,7.918211313824066,-0.1467582802870975,-0.1066452335888631,-0.09283388367151411
GS,219057,53.168691,-27.737203,7.239,Field,4.263158,0.057484,-19.21926,0.037226,-2.248088,0.144961,7.867839744415228,7.925619646479199,7.987516832511936,-0.09897377460210308,-0.03583651717967089,-0.00600918493666054
GS,219195,53.167816,-27.736142,7.553,JADES-GS-OD-7.561,7.343266,0.052279,-19.304845,0.051279,-2.210009,0.081065,8.325512807902788,8.544918739246297,9.002253979490522,0.1724312526572216,0.42969154136146553,0.7310415684185448
GS,232914,53.087336,-27.756337,5.9022,Field,0.48203,0.104864,-19.453599,0.047898,-2.212991,0.10588,7.878413386636915,7.920964708861716,8.008841972092446,-0.08697550499687487,-0.03239229429878824,-0.009660902312839724
GS,233006,53.088029,-27.75575,5.9045,Field,0.486436,0.105259,-20.013317,0.04594,-1.853122,0.097364,8.493474745124855,8.620329079027522,8.735666476471652,0.3794681590276633,0.5748958215629195,0.7496945068253227
GS,233190,53.089307,-27.754804,5.9053,Field,0.855976,0.104347,-19.354185,0.052228,-2.340106,0.116812,8.108363090448622,8.188785988086746,8.279762050969792,0.09990451369423775,0.21586672858820463,0.29146245037512963
GS,233965,53.100198,-27.750294,7.2193,Field,-0.101527,0.055913,-19.212583,0.04602,-2.227177,0.157798,7.752888821616148,7.8755627277456,8.03410506319142,-0.3674484433191491,-0.15018343711896495,0.02082931063876855
GS,234895,53.074377,-27.745248,7.0624,Field,0.99005,0.05624,-18.746558,0.047513,-2.538879,0.164135,7.339140816423581,7.519402311467862,7.683620618275129,-0.8046988577668531,-0.52795071424925,-0.2756268594846974
GS,235393,53.093669,-27.742789,7.0589,Field,0.876173,0.054714,-17.875159,0.103804,-1.772579,0.308759,7.612092927266697,7.768253782911919,7.919164350535249,-0.5251880131562864,-0.3384664788316276,-0.15410065607502438
GS,235681,53.076879,-27.741415,5.5691,Field,0.042209,0.163309,-19.7943,0.047418,-1.48815,0.085116,9.06341199354752,9.175111020989508,9.46912659796164,0.37816155800555495,0.7032152009385513,0.9515815267635848
GS,236031,53.078817,-27.739681,5.4419,Field,-0.744637,0.158584,-18.884361,0.060512,-2.430133,0.118684,7.679330507493475,7.762113766536686,7.909807145121079,-0.43501502292163297,-0.26322097300691266,-0.14985584425397758
GS,236107,53.091619,-27.739367,7.1093,Field,1.994012,0.054626,-18.030359,0.08397,-2.01697,0.265198,7.473877780137247,7.5916734287997985,7.754912354190616,-0.5281899214707597,-0.37755244647816333,-0.2725507853776091
GS,236220,53.067808,-27.738884,5.917,Field,0.578532,0.103145,-19.439352,0.042915,-2.304177,0.097165,8.158785235010798,8.259185718829922,8.341235701289815,0.1621414592276482,0.3060892115169392,0.3964425577534077
GS,236858,53.077784,-27.735253,7.1279,Field,1.710027,0.059779,-17.95377,0.096898,-1.829472,0.279786,7.856532457017314,8.082602318247341,8.371961231357096,-0.2742806631949042,-0.023750619668144977,0.20940665191263283
GS,244737,53.082782,-27.762435,5.5089,Field,-0.278499,0.182962,-18.795184,0.100046,-2.811987,0.227356,7.782986149280228,7.91706339642873,8.048899383438728,-0.5173505618234623,-0.3195536230047477,-0.12866276955693837
GS,244938,53.100143,-27.758638,6.2674,Field,1.199413,0.080383,-19.041014,0.073192,-1.932721,0.176201,8.275750505839937,8.552311075555734,8.673198906239055,0.0023668990349725643,0.2724258633927133,0.5248503470405235
GS,245325,53.082836,-27.7509,7.119,Field,1.695418,0.059213,-18.258551,0.133691,-2.076715,0.41341,8.011017969438274,8.214262425366138,8.39595380538307,-0.0801564749549299,0.14989289192278224,0.3717410894743726
GS,245471,53.081169,-27.74844,5.5726,Field,0.111111,0.147682,,,,,8.853376578600175,9.003071373356816,9.158599205762462,0.5056698465736977,0.7501490154168897,1.0147502114014832
GS,245578,53.069442,-27.746572,5.5002,Field,-0.172185,0.151111,-21.232315,0.03467,-2.403642,0.066252,8.641980998753555,8.779271521978995,8.900413105716956,0.559177233970334,0.7654794157330873,0.939464657046626
GS,255178,53.172623,-27.767054,5.9787,Field,1.234138,0.099012,-18.89853,0.032913,-1.9777,0.076628,8.478213980750885,8.590199984506176,8.682880256795404,0.3080655845708706,0.4901623960002188,0.6516489929460456
